,topic,v_lat,v_lon,Country,event_url,event_name,maxdist,mediandist,ID_event,date,venue_name,count_part
323,"Tech,Business",40.42539,-3.682895,es,https://www.meetup.com/Crea-una-web-que-vende/events/259033520/,Arranca tu marketing online con un plan y resuelve tus dudas,7.0,7.0,259033520,Tue Apr  9 18:00:00 2019,Goya Smart Coworking,8
324,"Fitness,Social,Outdoors,Singles,Photography,Community,Sports,Arts",40.40848,-3.692930000000001,es,https://www.meetup.com/planbclub/events/259047285/,Arte y embrujo. Musas; amor y obsesi\u00f3n en la obra de dos genios,7.0,7.0,259047285,Sat Apr  6 18:15:00 2019,"Plaza del Emperador Carlos V, 8",2
325,"Social,Food&Drink,Arts,Dancing,Outdoors",40.413788,-3.712881,es,https://www.meetup.com/arterapia/events/259060239/,Pinta y haz y amigos Nen\u00fafares de Monet,7.0,7.0,259060239,Sun Apr  7 12:00:00 2019,LOCAL 19,12
326,"Well-being,Social,Moms&Dads,Outdoors,Education,Spirituality,Dancing",43.381256,-3.5882300000000003,es,https://www.meetup.com/Encuentro-Fin-de-Ano/events/259067184/,"Encuentro Naturaleza, Cuerpo y Emociones",7.0,7.0,259067184,Thu Apr 18 11:00:00 2019,Sol\u00f3rzano,2
327,"Films,Languages",40.42612,-3.70245,es,https://www.meetup.com/Madrid-Independent-Cinema-Group/events/259076728/,LA GRAN EVASI\u00d3N - John Sturges - USA - 1963 - 2h 45min - V.O.S.E.,7.0,7.0,259076728,Fri May 24 20:30:00 2019,LA MORADA,8
328,"Fitness,Social,Sports,Outdoors,Community",40.47122,-3.688642,es,https://www.meetup.com/Rutas-y-viajes-de-varios-dias-Via-Libre/events/259088218/,18-21 de abril: Semana santa en el Valle de Benasque. Nivel Medio.,42.51794354885432,7.0,259088218,Thu Apr 18 09:00:00 2019,Cervecer\u00eda Puerta de Gredos,5
329,Tech,40.476303,-3.685699,es,https://www.meetup.com/Ember-js-Madrid/events/259095397/,Todo lo que no sabes (o s\u00ed) sobre los Ember Addons,7.0,7.0,259095397,Wed Apr  3 19:00:00 2019,Liferay,4
330,"Social,Well-being,Languages,Food&Drink,Films,Education",40.433693,-3.698407,es,https://www.meetup.com/English-and-Coffee-in-Madrid/events/259103966/,ENGLISH CONVERSATION IN A SMALL GROUP! ,7.0,7.0,259103966,Sun Apr 14 18:00:00 2019,Chez Firmin,3
331,Tech,40.476303,-3.685699,es,https://www.meetup.com/HackMadrid-27/events/259121738/,IT-OT el Ping Pong de la Ciberseguridad,7.0,7.0,259121738,Thu Apr  4 19:00:00 2019,Liferay,11
332,Photography,40.42951,-3.665397,es,https://www.meetup.com/Madrid-Photo-Fest/events/259124155/,Madrid Photo Fest II Edici\u00f3n,7.0,7.0,259124155,Thu Apr  4 09:00:00 2019,Espacio Harley Ventas,3
333,"Outdoors,Social,Education,Arts,Community,Languages",40.41235,-3.699438,es,https://www.meetup.com/conoceris/events/259154191/,Visita guiada- Ruta hist\u00f3rica del Madrid de la II Rep\u00fablica,7.0,7.0,259154191,Sun Apr 14 11:00:00 2019,Plazuela de Ant\u00f3n Mart\u00edn,2
334,"Food&Drink,Social,Languages,Singles",40.400337,-3.693665,es,https://www.meetup.com/ExpatGourmetClub/events/259196306/,MERCADO DE MOTORES ! ! ! ,7.0,7.0,259196306,Sun May 12 12:30:00 2019,https://goo.gl/maps/7ywuhs5aUm22 - 6036 07251,8
335,"Education,Arts,Music,Films,Languages",40.447113,-3.72639,es,https://www.meetup.com/sentiment-madrid/events/259215664/,CONCIERTO : GEORGE BENSON / TOMATITO . Noches del Bot\u00e1nico 2019,7.0,7.0,259215664,Thu Jul 25 21:00:00 2019,Real Jard\u00edn Bot\u00e1nico Alfonso XIII,2
336,"Tech,Social,Business",40.42,-3.71,es,https://www.meetup.com/Madrid-Blogger-Network/events/259248868/,Five Mistakes I Made as an Email Marketing Newbie,5000.0,7.0,259248868,Thu Apr 25 19:30:00 2019,,7
337,"Tech,Social,Business",40.42,-3.71,es,https://www.meetup.com/Madrid-Blogger-Network/events/259248990/,How to Create and Manage a Cross-Platform Presence,7.0,7.0,259248990,Thu May 16 19:30:00 2019,,2
338,"Tech,Social,Business",40.42,-3.71,es,https://www.meetup.com/Madrid-Blogger-Network/events/259249063/,Podcasting,7.0,7.0,259249063,Thu Jun 27 19:30:00 2019,,3
339,"Fitness,Social,Photography,Outdoors",40.42,-3.71,es,https://www.meetup.com/The-photowalk-experience/events/259250618/,Viaje Fotogr\u00e1fico al Valle del Silencio,7.0,7.0,259250618,Wed Apr 17 18:00:00 2019,,7
340,Tech,40.476303,-3.685699,es,https://www.meetup.com/madriagil/events/259260214/,C\u00f3mo cazar pokemon y otras cosas que no sab\u00edas de Lean,7.0,7.0,259260214,Wed Apr 24 19:00:00 2019,Liferay,15
341,"Outdoors,Fitness,Social",42.801395,-3.720978,es,https://www.meetup.com/Panoramix/events/259262640/,1-2-3 My: Puente de Mayo en las Merindades. Nivel B/M,19.988717680807948,19.988717680807948,259262640,Wed May  1 12:15:00 2019,El Mes\u00f3n del Ca\u00f1on,5
342,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259290938/,Dan Guerrero: C\u00f3mo transformar en realidad tus anhelos,7.0,7.0,259290938,Thu May 23 19:20:00 2019,"Calle de Rosario Romero, 25",4
343,"Outdoors,Social,Arts,Education,Community,Languages",40.416683,-3.705457,es,https://www.meetup.com/Conferencias-sobre-arte-y-Visitas-Guiadas-en-Madrid/events/259295805/,Entender el Arte con Marc Chagall. Conferencias Club Alpino Espa\u00f1ol,11.209327619251564,7.0,259295805,Sat May 11 19:00:00 2019,Club Alpino Espa\u00f1ol,3
344,Tech,40.347816,-3.696361,es,https://www.meetup.com/HackMadrid-27/events/259299746/,3 Talleres: Intro a la seguridad ofensiva - Jupyter - Jugando con electrones,7.0,7.0,259299746,Sat Apr  6 10:00:00 2019,La Nave,24
345,"Outdoors,Social,LGBT,Education,Languages,Food&Drink,Arts",40.42004,-3.696372,es,https://www.meetup.com/meetup-group-StNnHMYk/events/259323210/,Tour a Pie Las Mujeres Olvidadas,7.0,7.0,259323210,Sat Apr 20 17:00:00 2019,Plaza del Rey,2
346,Tech,40.42545,-3.682865,es,https://www.meetup.com/DevAcademyES/events/259325191/,[Meetup]Big Data en Cloud con AWS,7.0,7.0,259325191,Wed Apr  3 19:00:00 2019,DevAcademy Espa\u00f1a,11
347,"Food&Drink,Well-being,Social",40.395996,-3.661155,es,https://www.meetup.com/cena-vegetariana-y-vegana-en-madrid/events/259326001/,Lunch @\u00a0Cervezas Valle del Kahs + La Vegana Vallekana,7.0,7.0,259326001,Sat Apr  6 13:00:00 2019,"Calle Enrique Velasco, 21",11
348,"Films,Languages",40.426113,-3.702474,es,https://www.meetup.com/Madrid-Independent-Cinema-Group/events/259329979/,"El Paciente Ingl\u00e9s. Anthony Minghella, 1996, Reino Unido, 162. VOSE.",7.0,7.0,259329979,Sat Apr 20 21:00:00 2019,La Morada,7
349,Tech,40.42545,-3.682865,es,https://www.meetup.com/DevAcademyES/events/259330605/,[Formaci\u00f3n] Programa pr\u00e1ctico en desarrollo de arquitecturas con Microservicios,7.0,7.0,259330605,Fri May 10 16:00:00 2019,DevAcademy Espa\u00f1a,3
350,"Outdoors,Social",40.40694000000001,-3.66967,es,https://www.meetup.com/Amigos-de-la-Montana-Senderismo-Trekking-y-mucho-mas/events/259342082/,Semana Santa. Asturias. Parques Naturales de Somiedo y de Las Ubi\u00f1as-La Mesa,115.09231663623785,7.0,259342082,Wed Apr 17 15:00:00 2019,Cafeter\u00eda Granier,7
351,"Films,Languages",40.42612,-3.70245,es,https://www.meetup.com/Madrid-Independent-Cinema-Group/events/259358738/,DOS MULAS Y UNA MUJER - Don Siegel - USA - 1970 - 1h 56min - V.O.S.E.,10.247179420201988,7.0,259358738,Sat Jun  8 20:30:00 2019,LA MORADA,4
352,Tech,40.42545,-3.682865,es,https://www.meetup.com/DevAcademyES/events/259365962/,[Formaci\u00f3n] Introducci\u00f3n pr\u00e1ctica a Deep Learning (20h),7.0,7.0,259365962,Fri Apr  5 19:00:00 2019,DevAcademy Espa\u00f1a,3
353,Tech,40.42545,-3.682865,es,https://www.meetup.com/DevAcademyES/events/259369729/,[Formaci\u00f3n] Introducci\u00f3n pr\u00e1ctica a servicios Cloud. Amazon AWS,7.0,7.0,259369729,Fri May 24 16:00:00 2019,DevAcademy Espa\u00f1a,5
354,"Outdoors,Social,Education,Community,Languages,Arts",40.40848,-3.692935,es,https://www.meetup.com/Parques-historicos-de-Madrid-con-encanto-desconocidos/events/259371259/,"MUSEO DEL QUESO, BODEGA Y M\u00c1S: DESCUBRE TORO",7.0,7.0,259371259,Sat May 11 08:15:00 2019,El Brillante,2
355,"Tech,Business",40.411472,-3.694196,es,https://www.meetup.com/LPCx-Madrid/events/259386627/,La Product Conf Madrid 2019,7.0,7.0,259386627,Thu May  9 09:00:00 2019,"Calle del Gobernador, 26",9
356,"Well-being,Social,Food&Drink,Singles,Dancing,Outdoors",40.4217,-3.704668,es,https://www.meetup.com/diviertete/events/259386930/,Dejate querer (Citas R\u00e1pidas 35/45 A\u00f1os),7.0,7.0,259386930,Sun Apr  7 17:30:00 2019,Elemental Bistro,14
357,"Social,Outdoors,Arts,Films,Food&Drink,Music",40.446175,-3.678186,es,https://www.meetup.com/Cuarentaneros-y-cuarentaneras-universitarios/events/259416859/,The Sixteen: G. F. Haendel,7.0,7.0,259416859,Sun Apr 14 18:40:00 2019,AUDITORIO NACIONAL  M\u00daSICA DE MADRID,4
358,"Well-being,Food&Drink,Pets,Movements",40.414433,-3.737945,es,https://www.meetup.com/LOZAOLENZA/events/259439048/,VeggieWorld Madrid,7.0,7.0,259439048,Sat Apr 13 12:00:00 2019,Glass Pavilion,3
359,"Community,Outdoors,Social,Games",40.39307,-3.686205,es,https://www.meetup.com/0-es-Infinito-Urban-Camp/events/259442024/,Despegue 0 \u00a1Vamos a conocernos! Grupo 01,16.44792960959205,13.298619739728036,259442024,Fri Apr  5 18:00:00 2019,Puerta del Planetario,2
360,"Well-being,Social,Education,Outdoors,Films,BookClubs",40.42,-3.71,es,https://www.meetup.com/axiripi/events/259443834/,DESCENSO DEL SELLA 5-6-7 de Julio,12.710684980781656,7.0,259443834,Fri Jul  5 21:00:00 2019,,6
361,"Business,Tech",40.403805,-3.698863,es,https://www.meetup.com/e-communitymadrid/events/259447403/,La importancia de la accesibilidad en el Comercio online,7.0,7.0,259447403,Sat Apr 13 11:00:00 2019,Centro Abogados de Atocha,2
362,"Outdoors,Photography,Arts,Community,Education,Languages,BookClubs",40.414948,-3.700186,es,https://www.meetup.com/La-Fisgona/events/259447855/,Vamos al teatro. Mrs Dalloway. Teatro Espa\u00f1ol,7.0,7.0,259447855,Fri Apr 26 20:00:00 2019,Teatro Espa\u00f1ol,6
363,Tech,40.443745,-3.666937,es,https://www.meetup.com/Madrid-Women-in-Machine-Learning-and-Data-Science/events/259467374/,3rd WiMLDS meetup @IBM,7.0,7.0,259467374,Thu Apr  4 18:30:00 2019,IBM Client Center Madrid,9
364,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259467608/,Javier Corma: \u00bfEs lo mismo SER pr\u00f3spero que TENER prosperidad?,7.0,7.0,259467608,Thu Apr 25 19:20:00 2019,Calle Rosario Romero 25 - NEXT YOU,11
365,Arts,40.407272,-3.711023,es,https://www.meetup.com/Madrid-Creative-Art-Meetup/events/259468200/,Acrylic workshop/Taller de Acrilico,7.0,7.0,259468200,Sun Apr  7 12:30:00 2019,Puerta de Toledo,6
366,"Tech,Education,Arts",40.412426,-3.718222,es,https://www.meetup.com/Tutellus-Spain/events/259496601/,Blockchain Demo Day,8.229018724553137,7.0,259496601,Wed Apr 10 19:00:00 2019,Google for Startups Campus,32
367,"Tech,Business,Well-being,Languages",40.43545,-3.689622,es,https://www.meetup.com/StartupBlink-Madrid/events/259498628/,MADRID HUG 2019,4569.666813984124,3048.777875989416,259498628,Tue Apr  2 19:30:00 2019,WeWork,2
368,"Fitness,Social,Sports,Outdoors,Community",40.47122,-3.688642,es,https://www.meetup.com/Rutas-y-viajes-de-varios-dias-Via-Libre/events/259498800/,Puente de mayo del 1 al 5: Senderismo en la Sierra de Cazorla. Ja\u00e9n. Nivel M/B,79.54582704599169,7.0,259498800,Wed May  1 09:00:00 2019,Cervecer\u00eda Puerta de Gredos,4
369,Tech,40.42028,-3.70577,es,https://www.meetup.com/KeepCoding/events/259499505/,"Webinar: Apache Spark, escrito en Scala",7.0,7.0,259499505,Tue Apr 16 20:00:00 2019,Online Webinar ,25
370,Tech,40.412426,-3.718222,es,https://www.meetup.com/rladies-madrid/events/259502912/,Happy Birthday Euler! Global Graph Celebration Day,7.0,7.0,259502912,Mon Apr 15 19:00:00 2019,Google for Startups Campus,45
371,"Tech,Business",40.42539,-3.682895,es,https://www.meetup.com/Crea-una-web-que-vende/events/259526271/,Curso Intensivo de WordPress,7.0,7.0,259526271,Sat Apr 13 09:00:00 2019,Goya Smart Coworking,4
372,"Outdoors,Social,Community",40.393513,-3.67908,es,https://www.meetup.com/Activate-Senderismo/events/259526981/,Desfiladeros del pre-pirineo Huesca y Lleida **PUENTE DE MAYO**,7.0,7.0,259526981,Wed May  1 08:30:00 2019,Churrer\u00eda Patuchurro,2
373,"Well-being,Spirituality",40.42456,-3.734256,es,https://www.meetup.com/Meditacion-y-Yoga-en-la-Casa-de-Campo/events/259528290/,Meditaci\u00f3n en la Casa de Campo,7.0,7.0,259528290,Sun Apr  7 10:00:00 2019,Fuente del Pajarito,3
374,"Tech,Business,Education",40.415462,-3.724232,es,https://www.meetup.com/Imaguru-Madrid/events/259529400/,Una nueva versi\u00f3n de Design Sprint,2237.424966240055,7.0,259529400,Tue Apr  2 18:00:00 2019,Imaguru Startup HUB,4
375,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259529603/,Jose Deconde: Ser genuin@. Amate perfect@.,7.0,7.0,259529603,Thu May 30 19:20:00 2019,Calle Rosario Romero 25 - NEXT YOU,3
376,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259532254/,Jesus Alonso Gallo: 12 Lecciones aprendidas en 35 a\u00f1os de ventas,7.0,7.0,259532254,Thu May 16 19:20:00 2019,Calle Rosario Romero 25 - NEXT YOU,3
377,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259533878/,Adelina Ruano: Neurociencias y desarrollo interior,7.0,7.0,259533878,Thu Apr  4 19:20:00 2019,NEXT YOU - FORMACI\u00d3N - COACHING & DESIGN THINKING - COMUNICACI\u00d3N NO VERBAL,16
378,"Well-being,Spirituality,Social,Education,Business,Community,Arts",40.47017,-3.697479,es,https://www.meetup.com/EL-CLUB-DE-LAS-PERSONAS-GENUINAS/events/259557165/,SER GENUIN@. \u00c1MATE IMPERFECT@,4539.966153136133,7.0,259557165,Thu May 30 19:20:00 2019,NEXT YOU - FORMACI\u00d3N - COACHING & DESIGN THINKING - COMUNICACI\u00d3N NO VERBAL,3
379,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259557270/,Susanne Grimm: Constelaciones organizacionales,7.0,7.0,259557270,Thu Jun  6 19:00:00 2019,NEXT YOU - FORMACI\u00d3N - COACHING & DESIGN THINKING - COMUNICACI\u00d3N NO VERBAL,3
380,"Well-being,Spirituality",40.47017,-3.697479,es,https://www.meetup.com/DIMadrid/events/259557458/,David Vicente: La Escucha,7.0,7.0,259557458,Thu Jun 13 19:20:00 2019,NEXT YOU - FORMACI\u00d3N - COACHING & DESIGN THINKING - COMUNICACI\u00d3N NO VERBAL,13
381,"Tech,Business",40.412415,-3.718261,es,https://www.meetup.com/Mobile-Growth-Madrid/events/259557966/,"Mobile Growth Madrid with Cabify, Telefonica, and Spotahome at the Google for St",7.0,7.0,259557966,Thu Apr 11 18:30:00 2019,Google For Startups Campus,9
382,"Business,Tech",36.51082,-4.898306,es,https://www.meetup.com/Blockchain-Real-Estate/events/259565056/,Presentacion Fibree - M\u00e1laga - Spain Roadshow 2019,832.8440052658782,476.30003926597726,259565056,Tue Apr 30 19:00:00 2019,"Av. Ricardo Soriano, 66",4
383,"Outdoors,Photography,Arts,Community,Education,Languages,BookClubs",40.42355300000001,-3.689402,es,https://www.meetup.com/La-Fisgona/events/259569153/,Visita guiada Museo Arqueol\u00f3gico Nacional: Imprescindibles,7.0,7.0,259569153,Sat Apr  6 11:00:00 2019,National Archaeological Museum,2
384,"Social,Community,Business,Movements,Education,Food&Drink",40.409286,-3.705498,es,https://www.meetup.com/stinky-tofu/events/259576493/,Women Belong in the Kitchen,7.0,7.0,259576493,Mon Apr 22 18:45:00 2019,Kadli Caf\u00e9,3
385,"Fitness,Photography,Social,Outdoors,Community",40.409031,-3.669616,es,https://www.meetup.com/Camara-y-mochila/events/259578914/,Las M\u00e9dulas y Valle del Silencio,7.0,7.0,259578914,Sat Apr 13 07:30:00 2019,Cervecer\u00eda Restaurante Cruz Blanca de Doctor Esquerdo,4
386,"Well-being,Social,Education,Outdoors,Films,BookClubs",40.42581,-3.714576,es,https://www.meetup.com/axiripi/events/259589909/,An\u00e1lisis y debate del libro: NI tan alto ni tan dif\u00edcil de Araceli Segarra,8.229018724553137,7.0,259589909,Sun Apr 28 18:00:00 2019,The Village Tap Room,4
387,"Social,Films,Languages,Arts",40.430939,-3.703294,es,https://www.meetup.com/Cine-con-tertulia/events/259590607/,CINE CON TERTULIA: Casablanca (V. Original Sub.). Invitado: David Felipe Arranz,73.63256815832095,7.0,259590607,Mon Apr  1 21:30:00 2019,Cine Paz,3
388,"BookClubs,Languages",40.433784,-3.699984,es,https://www.meetup.com/TERTULIA-LITERARIA-ANAQUEL/events/259592304/,TERTULIA LITERARIA CON PRESENCIA DEL AUTOR. LOS CA\u00cdN . Enrique Llamas,9.576967507842038,7.0,259592304,Sun Apr  7 18:00:00 2019,Caf\u00e9 C\u00f3smico,3
389,Tech,40.452057,-3.693379,es,https://www.meetup.com/Madrid-C-Cpp/events/259592860/,Algoritmos de ordenaci\u00f3n | ABI trick or treat,7.0,7.0,259592860,Thu Apr 11 19:00:00 2019,Indizen,8
390,Tech,40.416775,-3.70379,es,https://www.meetup.com/madriagil/events/259593329/,Reimaginando organizaciones: Liberating Structures,7.0,7.0,259593329,Sat Apr  6 10:00:00 2019,Liferay,12
391,Tech,40.438076,-3.626562,es,https://www.meetup.com/Blockchain-for-Business-Madrid/events/259595761/,"Blockchain Adoption in Enterprises: Use Cases, Challenges, and Opportunities",7.0,7.0,259595761,Wed Apr  3 19:00:00 2019,THECUBE | Hub de innovaci\u00f3n y tecnolog\u00eda en Madrid,15
392,"Education,Languages,Dancing,Arts",40.414944,-3.703672,es,https://www.meetup.com/Scottish-dancing-in-English-Ceilidh-Carnage-Madrid/events/259616990/,Ceilidh Carnage April! ,32.36454363596776,23.909695757311844,259616990,Sat Apr 27 20:00:00 2019,Centro Gallego,2
393,"Outdoors,Social,Singles",40.421726,-3.721853,es,https://www.meetup.com/Gente-Senderista/events/259625621/,Excursi\u00f3n a las \ud83d\udca6Cascadas del Aljibe,1612.6521465461678,1497.2380275708492,259625621,Sat May 25 09:00:00 2019,Junto a la estaci\u00f3n de Pr\u00edncipe P\u00edo,2
394,"Social,Outdoors,Arts,Films,Food&Drink,Music",40.396267,-3.699134,es,https://www.meetup.com/Cuarentaneros-y-cuarentaneras-universitarios/events/259628316/,Cenamos en un coreano ,11.677564090161614,7.0,259628316,Fri Apr  5 21:00:00 2019, Go hyang mat,3
395,"Social,Outdoors,Education,Languages,Arts",40.40852,-3.694044,es,https://www.meetup.com/Propuestas-culturales-Iverem-viajes-cursos-visitas/events/259641950/,Par\u00eds pese a todo - Visita guiada Iverem - \u00a18 plazas m\u00e1ximo! ,6.1863182006899535,5.372636401379907,259641950,Sun Apr  7 11:30:00 2019,Museo Reina Sof\u00eda,2
396,"Languages,BookClubs",40.42,-3.71,es,https://www.meetup.com/Tertulia-Literaria-Club-de-Lectura-en-Madrid/events/259663948/,La vida exagerada de Mart\u00edn Roma\u00f1a Alfredo Bryce Echenique: TERTULIA LITERARIA,10.149309869864016,7.0,259663948,Sat Apr 27 18:00:00 2019,,4
397,"Outdoors,Social,Arts,Education,Community,Languages",40.40848,-3.692935,es,https://www.meetup.com/Conferencias-sobre-arte-y-Visitas-Guiadas-en-Madrid/events/259694343/,"Nos vamos de excursi\u00f3n: Toledo, Santa Mar\u00eda de Melque y las Barrancas de Buruj\u00f3n",7.0,7.0,259694343,Sun May 12 09:00:00 2019,El Brillante,12
398,"Business,Tech",40.482185,-3.69166,es,https://www.meetup.com/Spanish-Hackathons/events/259697479/,Hackathon Salud: Inscripciones hasta 27/05,7.0,7.0,259697479,Fri Jun  7 16:00:00 2019,Campus Medicina UAM,8
399,"Moms&Dads,Outdoors,Dancing,Well-being,Fitness",40.449718,-3.4768800000000004,es,https://www.meetup.com/Madres-que-ejercitan/events/259698127/,Ejercicios con nuestros peques,15.431549279926939,12.621032853284627,259698127,Sat Apr 13 10:00:00 2019,Parque de El Retiro,2
400,"Tech,Business",40.4201,-3.705322,es,https://www.meetup.com/GoMadrid-Tecnologia-y-Blockchain/events/259700664/,Alimentaci\u00f3n y h\u00e1bitos saludables para emprendedores: Claves y errores,7.0,7.0,259700664,Thu Apr 11 18:30:00 2019,GoMadrid,12
401,"Support,Social,Well-being,Sports,Movements,Dancing,Fitness",40.42,-3.71,es,https://www.meetup.com/Eventos-Zumba-Madrid/events/259701107/,Master Class Zumba\u00ae Fitness,7.0,7.0,259701107,Sat Apr  6 10:30:00 2019,,3
